time,dir,queue,vehicles,mean_speed
249.0,N,0,1,81.93
249.0,E,1,23,29.77
249.0,S,1,5,41.86
250.0,W,0,1,57.95
250.0,N,0,1,83.38
250.0,E,0,22,31.9
250.0,S,1,5,41.24
251.0,W,0,0,60.01
251.0,N,0,1,84.98
251.0,E,0,21,34.45
251.0,S,1,5,40.08
252.0,W,0,0,60.01
252.0,N,0,2,68.09
252.0,E,0,21,36.87
252.0,S,1,6,35.72
253.0,W,0,0,60.01
253.0,N,0,2,72.35
253.0,E,0,20,38.67
253.0,S,1,5,38.09
254.0,W,0,0,60.01
254.0,N,0,2,75.7
254.0,E,0,19,40.06
254.0,S,1,5,39.19
255.0,W,0,0,60.01
255.0,N,0,2,78.93
255.0,E,0,18,41.05
255.0,S,1,7,27.81
256.0,W,0,1,55.55
256.0,N,0,2,80.98
256.0,E,0,17,40.69
256.0,S,1,7,32.09
257.0,W,0,1,55.76
257.0,N,0,3,78.78
257.0,E,0,17,41.58
257.0,S,1,7,32.7
258.0,W,0,1,55.41
258.0,N,0,2,80.94
258.0,E,0,16,40.58
258.0,S,1,7,32.92
259.0,W,0,1,56.16
259.0,N,0,2,83.11
259.0,E,0,16,31.86
259.0,S,1,6,34.43
260.0,W,0,1,55.95
260.0,N,0,3,80.37
260.0,E,0,15,31.84
260.0,S,1,7,33.25
261.0,W,0,1,56.42
261.0,N,0,2,83.18
261.0,E,0,14,33.22
261.0,S,1,7,32.16
262.0,W,0,0,60.01
262.0,N,0,2,83.45
262.0,E,0,15,35.47
262.0,S,0,6,36.68
263.0,W,0,0,60.01
263.0,N,0,1,87.83
263.0,E,0,15,36.72
263.0,S,1,6,38.32
264.0,W,0,0,60.01
264.0,N,0,1,89.45
264.0,E,1,14,37.83
264.0,S,1,4,45.0
265.0,W,0,0,60.01
265.0,N,0,1,87.73
265.0,E,2,14,37.85
265.0,S,1,4,45.72
266.0,W,0,0,60.01
266.0,N,0,0,100.01
266.0,E,2,14,35.81
266.0,S,1,4,44.94
267.0,W,0,0,60.01
267.0,N,0,1,93.92
267.0,E,3,14,34.78
267.0,S,1,4,45.31
268.0,W,0,0,60.01
268.0,N,0,1,95.82
268.0,E,3,14,33.45
268.0,S,1,4,44.21
269.0,W,0,0,60.01
269.0,N,0,1,92.58
269.0,E,5,14,32.53
269.0,S,1,4,40.71
270.0,W,0,0,60.01
270.0,N,0,1,88.53
270.0,E,7,14,31.01
270.0,S,1,3,46.94
271.0,W,0,0,60.01
271.0,N,0,1,88.96
271.0,E,6,11,31.91
271.0,S,1,3,46.54
272.0,W,0,0,60.01
272.0,N,0,1,78.85
272.0,E,6,11,31.19
272.0,S,0,4,33.98
273.0,W,0,1,49.82
273.0,N,0,1,80.69
273.0,E,4,11,31.62
273.0,S,0,2,43.74
274.0,W,0,1,51.0
274.0,N,0,1,82.1
274.0,E,3,11,31.39
274.0,S,0,3,43.33
275.0,W,0,1,52.34
275.0,N,0,1,84.3
275.0,E,2,11,31.55
275.0,S,0,3,42.21
276.0,W,0,1,54.14
276.0,N,0,1,85.85
276.0,E,2,12,33.44
276.0,S,0,3,42.4
277.0,W,0,1,56.22
277.0,N,0,1,87.52
277.0,E,2,12,33.21
277.0,S,0,3,43.78
278.0,W,0,1,57.85
278.0,N,0,1,89.39
278.0,E,4,13,34.67
278.0,S,0,2,58.86
279.0,W,0,2,55.86
279.0,N,0,0,100.01
279.0,E,4,13,34.34
279.0,S,0,2,58.79
280.0,W,0,1,56.59
280.0,N,0,0,100.01
280.0,E,5,13,34.29
280.0,S,0,2,58.9
281.0,W,0,2,55.16
281.0,N,0,0,100.01
281.0,E,8,14,35.73
281.0,S,0,3,50.22
282.0,W,0,2,57.03
282.0,N,0,0,100.01
282.0,E,8,14,35.67
282.0,S,0,3,51.83
283.0,W,0,2,59.45
283.0,N,0,1,86.06
283.0,E,9,15,36.89
283.0,S,0,4,50.51
284.0,W,0,1,59.07
284.0,N,0,1,87.47
284.0,E,11,16,37.68
284.0,S,0,4,52.95
285.0,W,0,1,59.04
285.0,N,0,1,89.5
285.0,E,11,16,37.34
285.0,S,0,5,49.7
286.0,W,0,0,60.01
286.0,N,0,1,91.71
286.0,E,11,16,36.14
286.0,S,0,5,47.66
287.0,W,0,0,60.01
287.0,N,0,1,93.55
287.0,E,11,16,35.2
287.0,S,0,4,48.21
288.0,W,0,0,60.01
288.0,N,0,0,100.01
288.0,E,11,16,34.24
288.0,S,0,4,46.31
289.0,W,0,0,60.01
289.0,N,0,0,100.01
289.0,E,12,17,34.56
289.0,S,0,3,56.57
290.0,W,0,0,60.01
290.0,N,0,0,100.01
290.0,E,12,18,35.32
290.0,S,0,3,57.7
291.0,W,0,0,60.01
291.0,N,0,0,100.01
291.0,E,14,18,34.73
291.0,S,0,3,57.34
292.0,W,0,0,60.01
292.0,N,0,0,100.01
292.0,E,14,18,34.31
292.0,S,0,3,56.89
293.0,W,0,0,60.01
293.0,N,0,0,100.01
293.0,E,15,19,34.69
293.0,S,0,3,56.42
294.0,W,0,0,60.01
294.0,N,0,0,100.01
294.0,E,15,19,33.99
294.0,S,0,3,57.15
295.0,W,0,0,60.01
295.0,N,0,0,100.01
295.0,E,16,19,33.2
295.0,S,0,3,56.93
296.0,W,0,0,60.01
296.0,N,0,0,100.01
296.0,E,16,19,32.46
296.0,S,0,2,57.49
297.0,W,0,0,60.01
297.0,N,0,0,100.01
297.0,E,16,19,32.01
297.0,S,0,2,57.04
298.0,W,0,0,60.01
298.0,N,0,0,100.01
298.0,E,17,19,31.35
298.0,S,0,1,58.34
299.0,W,0,0,60.01
299.0,N,0,1,91.79
299.0,E,17,19,30.86
299.0,S,0,1,57.88
300.0,W,0,0,60.01
300.0,N,0,2,90.45
300.0,E,18,19,30.42
300.0,S,0,0,60.01
301.0,W,0,0,60.01
301.0,N,0,2,92.48
301.0,E,18,19,30.12
301.0,S,0,0,60.01
302.0,W,0,0,60.01
302.0,N,0,1,94.53
302.0,E,18,19,30.03
302.0,S,0,0,60.01
303.0,W,0,0,60.01
303.0,N,0,1,93.76
303.0,E,19,19,30.01
303.0,S,0,0,60.01
304.0,W,0,0,60.01
304.0,N,0,0,100.01
304.0,E,19,19,30.01
304.0,S,0,0,60.01
305.0,W,0,0,60.01
305.0,N,0,0,100.01
305.0,E,19,19,30.01
305.0,S,0,0,60.01
306.0,W,0,0,60.01
306.0,N,0,0,100.01
306.0,E,19,20,31.59
306.0,S,0,0,60.01
307.0,W,0,0,60.01
307.0,N,0,0,100.01
307.0,E,19,20,31.57
307.0,S,0,0,60.01
308.0,W,0,0,60.01
308.0,N,0,0,100.01
308.0,E,19,20,31.49
308.0,S,0,0,60.01
309.0,W,0,0,60.01
309.0,N,0,0,100.01
309.0,E,19,20,31.54
309.0,S,0,0,60.01
310.0,W,0,0,60.01
310.0,N,0,0,100.01
310.0,E,19,21,32.37
310.0,S,0,0,60.01
311.0,W,0,0,60.01
311.0,N,0,0,100.01
311.0,E,19,21,32.01
311.0,S,0,0,60.01
312.0,W,0,0,60.01
312.0,N,0,0,100.01
312.0,E,19,21,31.8
312.0,S,0,0,60.01
313.0,W,0,0,60.01
313.0,N,0,0,100.01
313.0,E,19,21,31.49
313.0,S,0,0,60.01
314.0,W,0,0,60.01
314.0,N,0,0,100.01
314.0,E,19,21,31.24
314.0,S,0,0,60.01
315.0,W,0,0,60.01
315.0,N,0,0,100.01
315.0,E,20,21,30.87
315.0,S,0,0,60.01
316.0,W,0,0,60.01
316.0,N,0,0,100.01
316.0,E,20,21,30.48
316.0,S,0,0,60.01
317.0,W,0,0,60.01
317.0,N,0,0,100.01
317.0,E,18,21,30.34
317.0,S,0,0,60.01
318.0,W,0,0,60.01
318.0,N,0,0,100.01
318.0,E,16,19,30.24
318.0,S,0,0,60.01
319.0,W,0,0,60.01
319.0,N,0,0,100.01
319.0,E,14,19,30.69
319.0,S,0,0,60.01
320.0,W,0,0,60.01
320.0,N,0,0,100.01
320.0,E,13,19,31.21
320.0,S,0,1,53.64
321.0,W,0,1,55.49
321.0,N,0,0,100.01
321.0,E,11,17,31.23
321.0,S,0,1,55.55
322.0,W,0,1,57.0
322.0,N,0,0,100.01
322.0,E,9,17,32.31
322.0,S,0,1,57.27
323.0,W,0,3,54.99
323.0,N,0,0,100.01
323.0,E,8,17,33.25
323.0,S,0,1,59.2
324.0,W,0,3,57.7
324.0,N,0,0,100.01
324.0,E,6,15,33.33
324.0,S,0,1,61.37
325.0,W,0,3,56.02
325.0,N,0,0,100.01
325.0,E,5,15,34.36
325.0,S,0,2,57.37
326.0,W,0,3,57.21
326.0,N,0,0,100.01
326.0,E,3,13,34.89
326.0,S,0,2,58.01
327.0,W,0,1,57.47
327.0,N,0,1,81.86
327.0,E,1,13,36.03
327.0,S,0,2,59.24
328.0,W,0,1,56.38
328.0,N,0,1,83.51
328.0,E,0,13,37.19
328.0,S,0,3,56.16
329.0,W,0,1,57.25
329.0,N,0,1,85.49
329.0,E,0,11,37.63
329.0,S,0,3,57.53
330.0,W,0,2,52.81
330.0,N,0,2,68.97
330.0,E,0,11,38.85
330.0,S,0,3,59.48
331.0,W,0,1,56.9
331.0,N,0,2,71.89
331.0,E,0,10,39.56
331.0,S,0,3,58.18
332.0,W,0,2,56.15
332.0,N,0,3,71.1
332.0,E,0,10,41.6
332.0,S,0,3,55.52
333.0,W,0,2,57.05
333.0,N,0,2,80.45
333.0,E,0,9,42.26
333.0,S,0,2,60.05
334.0,W,0,3,56.92
334.0,N,0,2,74.85
334.0,E,0,8,43.91
334.0,S,0,2,59.66
335.0,W,0,3,57.0
335.0,N,0,2,77.93
335.0,E,0,8,45.96
335.0,S,0,2,59.11
336.0,W,0,4,54.04
336.0,N,0,2,80.2
336.0,E,0,7,46.52
336.0,S,0,2,58.48
337.0,W,0,3,55.12
337.0,N,0,2,83.68
337.0,E,0,6,47.81
337.0,S,0,2,57.02
338.0,W,0,4,56.47
338.0,N,0,2,88.32
338.0,E,0,6,46.68
338.0,S,0,2,55.11
339.0,W,0,3,56.12
339.0,N,0,2,85.32
339.0,E,0,5,47.51
339.0,S,0,2,52.22
340.0,W,0,3,55.73
340.0,N,0,3,59.45
340.0,E,0,4,48.07
340.0,S,0,2,53.22
341.0,W,0,3,51.78
341.0,N,0,2,72.02
341.0,E,0,4,46.78
341.0,S,0,2,55.08
342.0,W,0,2,57.55
342.0,N,0,3,65.22
342.0,E,0,2,53.88
342.0,S,0,2,56.85
343.0,W,0,2,57.39
343.0,N,0,3,71.47
343.0,E,0,2,54.55
343.0,S,0,2,54.64
344.0,W,0,2,59.12
344.0,N,0,3,69.77
344.0,E,0,1,57.39
344.0,S,0,1,61.82
345.0,W,0,3,58.9
345.0,N,0,3,59.89
345.0,E,0,1,55.04
345.0,S,0,1,61.1
346.0,W,0,3,57.67
346.0,N,0,2,68.24
346.0,E,0,1,52.97
346.0,S,0,1,60.66
347.0,W,0,2,56.81
347.0,N,0,3,59.94
347.0,E,0,0,60.01
347.0,S,0,1,61.13
348.0,W,0,2,59.02
348.0,N,0,3,58.62
348.0,E,0,0,60.01
348.0,S,0,2,57.73
349.0,W,0,1,60.32
349.0,N,1,3,57.6
349.0,E,0,0,60.01
349.0,S,0,2,58.02
350.0,W,0,0,60.01
350.0,N,1,2,62.98
350.0,E,0,0,60.01
350.0,S,0,2,57.97
351.0,W,0,0,60.01
351.0,N,1,2,58.9
351.0,E,0,0,60.01
351.0,S,0,2,54.08
352.0,W,0,0,60.01
352.0,N,1,3,66.22
352.0,E,0,0,60.01
352.0,S,0,2,54.53
353.0,W,0,0,60.01
353.0,N,1,3,64.11
353.0,E,0,0,60.01
353.0,S,0,2,56.31
354.0,W,0,0,60.01
354.0,N,2,3,61.02
354.0,E,0,0,60.01
354.0,S,0,2,57.94
355.0,W,0,0,60.01
355.0,N,2,3,58.32
355.0,E,0,0,60.01
355.0,S,0,2,58.01
356.0,W,0,0,60.01
356.0,N,2,3,55.62
356.0,E,0,0,60.01
356.0,S,0,2,57.95
357.0,W,0,0,60.01
357.0,N,2,4,61.02
357.0,E,0,0,60.01
357.0,S,0,2,58.45
358.0,W,0,0,60.01
358.0,N,2,4,58.88
358.0,E,0,0,60.01
358.0,S,0,2,58.87
359.0,W,0,0,60.01
359.0,N,3,4,56.61
359.0,E,0,0,60.01
359.0,S,0,2,57.31
360.0,W,0,0,60.01
360.0,N,3,4,55.56
360.0,E,0,1,55.46
360.0,S,0,2,54.96
361.0,W,0,0,60.01
361.0,N,3,4,53.51
361.0,E,0,1,57.09
361.0,S,0,2,50.71
362.0,W,0,0,60.01
362.0,N,1,4,53.42
362.0,E,0,1,59.2
362.0,S,0,1,58.17
363.0,W,0,0,60.01
363.0,N,0,3,64.0
363.0,E,0,1,60.34
363.0,S,0,1,58.52
364.0,W,0,1,51.97
364.0,N,0,3,65.78
364.0,E,0,1,60.42
364.0,S,0,1,57.41
365.0,W,0,1,53.19
365.0,N,0,2,69.1
365.0,E,0,1,60.1
365.0,S,0,2,54.82
366.0,W,0,1,54.47
366.0,N,0,1,87.03
366.0,E,0,2,58.53
366.0,S,0,1,55.72
367.0,W,0,2,48.77
367.0,N,0,1,86.32
367.0,E,0,2,59.15
367.0,S,0,2,53.37
368.0,W,0,2,52.41
368.0,N,0,0,100.01
368.0,E,0,2,60.58
368.0,S,0,2,56.43
369.0,W,0,2,54.47
369.0,N,0,0,100.01
369.0,E,0,2,57.61
369.0,S,0,4,55.88
370.0,W,0,1,58.05
370.0,N,0,0,100.01
370.0,E,0,1,61.0
370.0,S,0,4,59.21
371.0,W,0,1,60.04
371.0,N,0,0,100.01
371.0,E,0,1,59.99
371.0,S,0,5,58.33
372.0,W,0,0,60.01
372.0,N,0,0,100.01
372.0,E,0,1,60.4
372.0,S,0,5,59.47
373.0,W,0,0,60.01
373.0,N,0,0,100.01
373.0,E,0,1,60.09
373.0,S,0,6,52.03
374.0,W,0,0,60.01
374.0,N,0,0,100.01
374.0,E,0,1,59.57
374.0,S,0,6,53.61
375.0,W,0,0,60.01
375.0,N,0,1,94.31
375.0,E,0,1,55.52
375.0,S,0,6,54.9
376.0,W,0,0,60.01
376.0,N,0,1,96.06
376.0,E,0,1,51.61
376.0,S,0,6,57.63
377.0,W,0,0,60.01
377.0,N,0,1,93.76
377.0,E,0,1,47.75
377.0,S,0,6,59.36
378.0,W,0,0,60.01
378.0,N,0,1,89.71
378.0,E,0,1,45.69
378.0,S,0,5,59.41
379.0,W,0,0,60.01
379.0,N,0,1,85.66
379.0,E,0,1,45.17
379.0,S,0,5,57.17
380.0,W,0,0,60.01
380.0,N,0,0,100.01
380.0,E,1,1,45.03
380.0,S,0,5,54.18
381.0,W,0,0,60.01
381.0,N,0,0,100.01
381.0,E,1,1,45.01
381.0,S,0,3,55.76
382.0,W,0,0,60.01
382.0,N,0,0,100.01
382.0,E,1,1,45.01
382.0,S,0,3,53.08
383.0,W,0,1,53.38
383.0,N,0,0,100.01
383.0,E,1,1,45.01
383.0,S,0,3,51.0
384.0,W,0,1,55.47
384.0,N,0,0,100.01
384.0,E,1,1,45.01
384.0,S,0,2,54.45
385.0,W,0,1,57.0
385.0,N,0,0,100.01
385.0,E,1,1,45.01
385.0,S,0,2,50.69
386.0,W,0,1,59.21
386.0,N,0,0,100.01
386.0,E,1,1,45.01
386.0,S,0,1,48.13
387.0,W,0,1,61.15
387.0,N,0,0,100.01
387.0,E,1,1,45.01
387.0,S,0,0,60.01
388.0,W,0,0,60.01
388.0,N,0,0,100.01
388.0,E,1,1,45.01
388.0,S,0,0,60.01
389.0,W,0,0,60.01
389.0,N,0,0,100.01
389.0,E,1,1,45.01
389.0,S,0,0,60.01
390.0,W,0,0,60.01
390.0,N,0,0,100.01
390.0,E,1,1,45.01
390.0,S,0,0,60.01
391.0,W,0,0,60.01
391.0,N,0,0,100.01
391.0,E,1,1,45.01
391.0,S,0,0,60.01
392.0,W,0,0,60.01
392.0,N,0,0,100.01
392.0,E,1,1,45.01
392.0,S,0,0,60.01
393.0,W,0,0,60.01
393.0,N,0,0,100.01
393.0,E,1,1,45.01
393.0,S,0,0,60.01
394.0,W,0,0,60.01
394.0,N,0,0,100.01
394.0,E,1,1,45.01
394.0,S,0,0,60.01
395.0,W,0,0,60.01
395.0,N,0,0,100.01
395.0,E,1,1,45.01
395.0,S,0,0,60.01
396.0,W,0,0,60.01
396.0,N,0,0,100.01
396.0,E,1,1,45.01
396.0,S,0,0,60.01
397.0,W,0,0,60.01
397.0,N,0,0,100.01
397.0,E,1,1,45.01
397.0,S,0,0,60.01
398.0,W,0,0,60.01
398.0,N,0,0,100.01
398.0,E,1,1,45.01
398.0,S,0,0,60.01
399.0,W,0,0,60.01
399.0,N,0,0,100.01
399.0,E,1,1,45.01
399.0,S,0,0,60.01
400.0,W,0,0,60.01
400.0,N,0,0,100.01
400.0,E,1,1,45.01
400.0,S,0,0,60.01
401.0,W,0,0,60.01
401.0,N,0,0,100.01
401.0,E,1,1,45.01
401.0,S,0,0,60.01
402.0,W,0,0,60.01
402.0,N,0,0,100.01
402.0,E,1,1,45.01
402.0,S,0,0,60.01
403.0,W,0,0,60.01
403.0,N,0,0,100.01
403.0,E,1,1,45.01
403.0,S,0,0,60.01
404.0,W,0,0,60.01
404.0,N,0,0,100.01
404.0,E,1,1,45.01
404.0,S,0,0,60.01
405.0,W,0,0,60.01
405.0,N,0,0,100.01
405.0,E,1,1,45.01
405.0,S,0,0,60.01
406.0,W,0,0,60.01
406.0,N,0,0,100.01
406.0,E,1,1,45.01
406.0,S,0,0,60.01
407.0,W,0,0,60.01
407.0,N,0,0,100.01
407.0,E,0,1,46.39
407.0,S,0,0,60.01
408.0,W,0,0,60.01
408.0,N,0,0,100.01
408.0,E,0,0,60.01
408.0,S,0,0,60.01
409.0,W,0,0,60.01
409.0,N,0,0,100.01
409.0,E,0,0,60.01
409.0,S,0,0,60.01
410.0,W,0,0,60.01
410.0,N,0,0,100.01
410.0,E,0,0,60.01
410.0,S,0,0,60.01
411.0,W,0,1,55.07
411.0,N,0,0,100.01
411.0,E,0,0,60.01
411.0,S,0,0,60.01
412.0,W,0,1,56.95
412.0,N,0,0,100.01
412.0,E,0,0,60.01
412.0,S,0,0,60.01
413.0,W,0,1,58.78
413.0,N,0,0,100.01
413.0,E,0,0,60.01
413.0,S,0,0,60.01
414.0,W,0,1,61.0
414.0,N,0,0,100.01
414.0,E,0,0,60.01
414.0,S,0,0,60.01
415.0,W,0,0,60.01
415.0,N,0,0,100.01
415.0,E,0,0,60.01
415.0,S,0,0,60.01
416.0,W,0,0,60.01
416.0,N,0,0,100.01
416.0,E,0,0,60.01
416.0,S,0,0,60.01
417.0,W,0,0,60.01
417.0,N,0,0,100.01
417.0,E,0,0,60.01
417.0,S,0,0,60.01
418.0,W,0,0,60.01
418.0,N,0,0,100.01
418.0,E,0,0,60.01
418.0,S,0,0,60.01
419.0,W,0,0,60.01
419.0,N,0,0,100.01
419.0,E,0,0,60.01
419.0,S,0,0,60.01
420.0,W,0,0,60.01
420.0,N,0,0,100.01
420.0,E,0,0,60.01
420.0,S,0,0,60.01
421.0,W,0,0,60.01
421.0,N,0,1,95.65
421.0,E,0,0,60.01
421.0,S,0,0,60.01
422.0,W,0,0,60.01
422.0,N,0,1,97.12
422.0,E,0,0,60.01
422.0,S,0,0,60.01
423.0,W,0,0,60.01
423.0,N,0,1,93.07
423.0,E,0,0,60.01
423.0,S,0,0,60.01
424.0,W,0,0,60.01
424.0,N,0,1,89.13
424.0,E,0,0,60.01
424.0,S,0,0,60.01
425.0,W,0,0,60.01
425.0,N,0,2,77.25
425.0,E,0,0,60.01
425.0,S,0,0,60.01
426.0,W,0,0,60.01
426.0,N,0,1,93.75
426.0,E,0,0,60.01
426.0,S,0,0,60.01
427.0,W,0,0,60.01
427.0,N,0,1,95.71
427.0,E,0,0,60.01
427.0,S,0,0,60.01
428.0,W,0,0,60.01
428.0,N,0,2,93.96
428.0,E,0,0,60.01
428.0,S,0,0,60.01
429.0,W,0,0,60.01
429.0,N,0,1,94.89
429.0,E,0,0,60.01
429.0,S,0,0,60.01
430.0,W,0,0,60.01
430.0,N,0,1,93.61
430.0,E,0,0,60.01
430.0,S,0,0,60.01
431.0,W,0,0,60.01
431.0,N,0,1,90.28
431.0,E,0,0,60.01
431.0,S,0,0,60.01
432.0,W,0,0,60.01
432.0,N,0,1,86.23
432.0,E,0,0,60.01
432.0,S,0,0,60.01
433.0,W,0,0,60.01
433.0,N,0,1,82.18
433.0,E,0,0,60.01
433.0,S,0,0,60.01
434.0,W,0,0,60.01
434.0,N,0,0,100.01
434.0,E,0,0,60.01
434.0,S,0,0,60.01
435.0,W,0,0,60.01
435.0,N,0,0,100.01
435.0,E,0,0,60.01
435.0,S,0,0,60.01
436.0,W,0,0,60.01
436.0,N,0,0,100.01
436.0,E,0,0,60.01
436.0,S,0,0,60.01
437.0,W,0,0,60.01
437.0,N,0,0,100.01
437.0,E,0,0,60.01
437.0,S,0,0,60.01
438.0,W,0,0,60.01
438.0,N,0,0,100.01
438.0,E,0,0,60.01
438.0,S,0,0,60.01
439.0,W,0,0,60.01
439.0,N,0,0,100.01
439.0,E,0,0,60.01
439.0,S,0,0,60.01
440.0,W,0,0,60.01
440.0,N,0,0,100.01
440.0,E,0,0,60.01
440.0,S,0,0,60.01
441.0,W,0,0,60.01
441.0,N,0,0,100.01
441.0,E,0,0,60.01
441.0,S,0,0,60.01
442.0,W,0,0,60.01
442.0,N,0,0,100.01
442.0,E,0,0,60.01
442.0,S,0,0,60.01
443.0,W,0,0,60.01
443.0,N,0,0,100.01
443.0,E,0,0,60.01
443.0,S,0,0,60.01
444.0,W,0,0,60.01
444.0,N,0,0,100.01
444.0,E,0,0,60.01
444.0,S,0,0,60.01
445.0,W,0,0,60.01
445.0,N,0,0,100.01
445.0,E,0,0,60.01
445.0,S,0,0,60.01
446.0,W,0,0,60.01
446.0,N,0,0,100.01
446.0,E,0,0,60.01
446.0,S,0,0,60.01
447.0,W,0,0,60.01
447.0,N,0,0,100.01
447.0,E,0,0,60.01
447.0,S,0,0,60.01
448.0,W,0,0,60.01
448.0,N,0,0,100.01
448.0,E,0,0,60.01
448.0,S,0,0,60.01
449.0,W,0,0,60.01
449.0,N,0,0,100.01
449.0,E,0,0,60.01
449.0,S,0,0,60.01
450.0,W,0,0,60.01
450.0,N,0,0,100.01
450.0,E,0,0,60.01
450.0,S,0,0,60.01
451.0,W,0,0,60.01
451.0,N,0,0,100.01
451.0,E,0,0,60.01
451.0,S,0,0,60.01
452.0,W,0,0,60.01
452.0,N,0,0,100.01
452.0,E,0,0,60.01
452.0,S,0,0,60.01
453.0,W,0,0,60.01
453.0,N,0,0,100.01
453.0,E,0,0,60.01
453.0,S,0,0,60.01
454.0,W,0,0,60.01
454.0,N,0,0,100.01
454.0,E,0,0,60.01
454.0,S,0,0,60.01
455.0,W,0,0,60.01
455.0,N,0,0,100.01
455.0,E,0,0,60.01
455.0,S,0,1,53.87
456.0,W,0,0,60.01
456.0,N,0,0,100.01
456.0,E,0,0,60.01
456.0,S,0,2,51.27
457.0,W,0,0,60.01
457.0,N,0,0,100.01
457.0,E,0,0,60.01
457.0,S,0,2,55.0
458.0,W,0,0,60.01
458.0,N,0,0,100.01
458.0,E,0,0,60.01
458.0,S,0,2,57.55
459.0,W,0,0,60.01
459.0,N,0,0,100.01
459.0,E,0,0,60.01
459.0,S,0,2,60.69
460.0,W,0,0,60.01
460.0,N,0,0,100.01
460.0,E,0,0,60.01
460.0,S,0,2,62.42
461.0,W,0,0,60.01
461.0,N,0,0,100.01
461.0,E,0,0,60.01
461.0,S,0,2,62.49
462.0,W,0,0,60.01
462.0,N,0,0,100.01
462.0,E,0,0,60.01
462.0,S,0,2,62.87
463.0,W,0,0,60.01
463.0,N,0,0,100.01
463.0,E,0,0,60.01
463.0,S,0,2,62.12
464.0,W,0,0,60.01
464.0,N,0,0,100.01
464.0,E,0,0,60.01
464.0,S,0,2,62.43
465.0,W,0,0,60.01
465.0,N,0,0,100.01
465.0,E,0,0,60.01
465.0,S,0,2,63.03
466.0,W,0,0,60.01
466.0,N,0,0,100.01
466.0,E,0,0,60.01
466.0,S,0,2,59.63
467.0,W,0,0,60.01
467.0,N,0,0,100.01
467.0,E,0,0,60.01
467.0,S,0,2,52.52
468.0,W,0,0,60.01
468.0,N,0,0,100.01
468.0,E,0,0,60.01
468.0,S,0,1,53.97
469.0,W,0,0,60.01
469.0,N,0,0,100.01
469.0,E,0,0,60.01
469.0,S,0,0,60.01
470.0,W,0,0,60.01
470.0,N,0,0,100.01
470.0,E,0,0,60.01
470.0,S,0,0,60.01
471.0,W,0,0,60.01
471.0,N,0,0,100.01
471.0,E,0,0,60.01
471.0,S,0,0,60.01
472.0,W,0,0,60.01
472.0,N,0,0,100.01
472.0,E,0,0,60.01
472.0,S,0,0,60.01
473.0,W,0,0,60.01
473.0,N,0,0,100.01
473.0,E,0,0,60.01
473.0,S,0,0,60.01
474.0,W,0,0,60.01
474.0,N,0,0,100.01
474.0,E,0,0,60.01
474.0,S,0,0,60.01
475.0,W,0,0,60.01
475.0,N,0,0,100.01
475.0,E,0,0,60.01
475.0,S,0,0,60.01
476.0,W,0,0,60.01
476.0,N,0,0,100.01
476.0,E,0,0,60.01
476.0,S,0,0,60.01
477.0,W,0,0,60.01
477.0,N,0,0,100.01
477.0,E,0,0,60.01
477.0,S,0,0,60.01
478.0,W,0,0,60.01
478.0,N,0,0,100.01
478.0,E,0,0,60.01
478.0,S,0,0,60.01
479.0,W,0,0,60.01
479.0,N,0,0,100.01
479.0,E,0,0,60.01
479.0,S,0,0,60.01
480.0,W,0,0,60.01
480.0,N,0,0,100.01
480.0,E,0,0,60.01
480.0,S,0,0,60.01
481.0,W,0,0,60.01
481.0,N,0,0,100.01
481.0,E,0,0,60.01
481.0,S,0,0,60.01
482.0,W,0,0,60.01
482.0,N,0,0,100.01
482.0,E,0,0,60.01
482.0,S,0,0,60.01
483.0,W,0,0,60.01
483.0,N,0,0,100.01
483.0,E,0,0,60.01
483.0,S,0,0,60.01
484.0,W,0,0,60.01
484.0,N,0,0,100.01
484.0,E,0,0,60.01
484.0,S,0,0,60.01
485.0,W,0,0,60.01
485.0,N,0,0,100.01
485.0,E,0,0,60.01
485.0,S,0,0,60.01
486.0,W,0,0,60.01
486.0,N,0,0,100.01
486.0,E,0,0,60.01
486.0,S,0,0,60.01
487.0,W,0,0,60.01
487.0,N,0,0,100.01
487.0,E,0,0,60.01
487.0,S,0,0,60.01
488.0,W,0,0,60.01
488.0,N,0,0,100.01
488.0,E,0,0,60.01
488.0,S,0,0,60.01
489.0,W,0,0,60.01
489.0,N,0,0,100.01
489.0,E,0,0,60.01
489.0,S,0,0,60.01
490.0,W,0,0,60.01
490.0,N,0,0,100.01
490.0,E,0,0,60.01
490.0,S,0,0,60.01
491.0,W,0,0,60.01
491.0,N,0,0,100.01
491.0,E,0,0,60.01
491.0,S,0,0,60.01
492.0,W,0,0,60.01
492.0,N,0,0,100.01
492.0,E,0,0,60.01
492.0,S,0,0,60.01
493.0,W,0,0,60.01
493.0,N,0,0,100.01
493.0,E,0,0,60.01
493.0,S,0,0,60.01
494.0,W,0,0,60.01
494.0,N,0,0,100.01
494.0,E,0,0,60.01
494.0,S,0,0,60.01
495.0,W,0,0,60.01
495.0,N,0,0,100.01
495.0,E,0,0,60.01
495.0,S,0,0,60.01
496.0,W,0,0,60.01
496.0,N,0,0,100.01
496.0,E,0,0,60.01
496.0,S,0,0,60.01
497.0,W,0,0,60.01
497.0,N,0,0,100.01
497.0,E,0,0,60.01
497.0,S,0,0,60.01
498.0,W,0,0,60.01
498.0,N,0,0,100.01
498.0,E,0,0,60.01
