time,dir,queue,vehicles,mean_speed,lane_count,lane_configs,bus_count,bus_routes
72.0,W,0,1,57.14,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
72.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
72.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
72.0,S,1,1,50.01,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
73.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
73.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
73.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
73.0,S,1,1,50.01,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
74.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
74.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
74.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
74.0,S,1,1,50.01,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
75.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
75.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
75.0,E,0,1,58.03,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
75.0,S,1,1,50.01,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
76.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
76.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
76.0,E,0,1,57.55,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
76.0,S,1,1,50.01,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
77.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
77.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
77.0,E,0,1,57.3,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
77.0,S,1,2,44.1,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
78.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
78.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
78.0,E,0,1,57.97,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
78.0,S,1,2,45.53,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
79.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
79.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
79.0,E,0,1,57.23,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
79.0,S,1,2,46.88,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
80.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
80.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
80.0,E,0,1,56.93,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
80.0,S,0,2,49.09,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
81.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
81.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
81.0,E,0,1,57.86,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
81.0,S,0,1,59.19,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
82.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
82.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
82.0,E,0,1,57.91,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
82.0,S,0,1,59.27,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
83.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
83.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
83.0,E,0,1,57.07,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
83.0,S,0,1,59.55,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
84.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
84.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
84.0,E,0,1,57.25,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
84.0,S,0,1,59.51,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
85.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
85.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
85.0,E,0,1,57.41,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
85.0,S,0,1,59.52,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
86.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
86.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
86.0,E,0,1,57.63,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
86.0,S,0,1,59.63,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
87.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
87.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
87.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
87.0,S,0,1,59.1,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
88.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
88.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
88.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
88.0,S,0,1,59.13,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
89.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
89.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
89.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
89.0,S,0,1,59.01,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
90.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
90.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
90.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
90.0,S,0,1,57.43,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
91.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
91.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
91.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
91.0,S,0,1,57.49,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
92.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
92.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
92.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
92.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
93.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
93.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
93.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
93.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
94.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
94.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
94.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
94.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
95.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
95.0,N,0,1,89.39,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
95.0,E,0,1,57.93,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.0:[25 edges]
95.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
96.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
96.0,N,0,2,83.32,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
96.0,E,0,1,58.49,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.0:[25 edges]
96.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
97.0,W,0,1,54.66,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
97.0,N,0,2,85.39,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
97.0,E,0,1,59.01,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.0:[25 edges]
97.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
98.0,W,0,1,56.02,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
98.0,N,0,2,83.05,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
98.0,E,0,1,59.38,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.0:[25 edges]
98.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
99.0,W,0,1,58.0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
99.0,N,0,2,85.67,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
99.0,E,0,1,59.73,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.0:[25 edges]
99.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
100.0,W,0,1,58.8,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
100.0,N,0,1,92.24,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
100.0,E,0,1,59.74,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.0:[25 edges]
100.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
101.0,W,0,1,58.54,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
101.0,N,0,1,93.31,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
101.0,E,0,1,59.74,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.0:[25 edges]
101.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
102.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
102.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
102.0,E,0,1,59.82,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.0:[25 edges]
102.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
103.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
103.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
103.0,E,0,1,59.92,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.0:[25 edges]
103.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
104.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
104.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
104.0,E,0,1,58.33,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.0:[25 edges]
104.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
105.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
105.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
105.0,E,0,1,55.94,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.0:[25 edges]
105.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
106.0,W,0,1,58.19,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
106.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
106.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
106.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
107.0,W,0,1,58.59,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
107.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
107.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
107.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
108.0,W,0,1,58.18,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
108.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
108.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
108.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
109.0,W,0,1,58.04,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
109.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
109.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
109.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
110.0,W,0,1,56.92,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
110.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
110.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
110.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
111.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
111.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
111.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
111.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
112.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
112.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
112.0,E,0,1,59.77,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.1:[25 edges]
112.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
113.0,W,0,1,59.73,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
113.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
113.0,E,0,1,59.73,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.1:[25 edges]
113.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
114.0,W,0,2,58.08,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
114.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
114.0,E,0,1,59.78,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.1:[25 edges]
114.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
115.0,W,0,2,57.94,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
115.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
115.0,E,0,1,59.81,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.1:[25 edges]
115.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
116.0,W,0,2,56.53,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
116.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
116.0,E,0,1,59.92,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.1:[25 edges]
116.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
117.0,W,0,2,53.54,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
117.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
117.0,E,0,1,59.86,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.1:[25 edges]
117.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
118.0,W,0,2,48.77,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
118.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
118.0,E,0,2,61.54,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.1:[25 edges]
118.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
119.0,W,0,2,42.49,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
119.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
119.0,E,0,2,61.12,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.1:[25 edges]
119.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
120.0,W,0,1,45.21,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
120.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
120.0,E,0,3,60.2,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.1:[25 edges]
120.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
121.0,W,1,1,45.02,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
121.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
121.0,E,0,3,58.85,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.1:[25 edges]
121.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
122.0,W,1,1,45.01,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
122.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
122.0,E,0,4,56.54,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.1:[25 edges]
122.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
123.0,W,1,1,45.01,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
123.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
123.0,E,0,3,59.71,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
123.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
124.0,W,1,1,45.01,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
124.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
124.0,E,0,4,59.18,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
124.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
125.0,W,1,1,45.01,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
125.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
125.0,E,0,4,58.26,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
125.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
126.0,W,1,1,45.01,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
126.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
126.0,E,0,4,57.11,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
126.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
127.0,W,1,1,45.01,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
127.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
127.0,E,0,4,54.93,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
127.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
128.0,W,1,1,45.01,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
128.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
128.0,E,0,4,53.05,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
128.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
129.0,W,1,1,45.01,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
129.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
129.0,E,1,5,52.54,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
129.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
130.0,W,1,1,45.01,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
130.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
130.0,E,1,5,50.95,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
130.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
131.0,W,0,1,45.99,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
131.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
131.0,E,0,4,48.71,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
131.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
132.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
132.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
132.0,E,0,4,47.51,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
132.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
133.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
133.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
133.0,E,0,4,45.78,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
133.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
134.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
134.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
134.0,E,0,4,43.36,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
134.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
135.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
135.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
135.0,E,0,5,39.16,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
135.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
136.0,W,0,1,59.79,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
136.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
136.0,E,0,4,47.97,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
136.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
137.0,W,0,1,59.65,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
137.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
137.0,E,0,5,49.14,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
137.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
138.0,W,0,3,42.68,4,L0(s)|L1(lst) / L0(s)|L1(s),2,bus_night_r5.0:[25 edges]; bus_night_r5.1:[25 edges]
138.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
138.0,E,0,4,52.69,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
138.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
139.0,W,0,3,44.42,4,L0(s)|L1(lst) / L0(s)|L1(s),2,bus_night_r5.0:[25 edges]; bus_night_r5.1:[25 edges]
139.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
139.0,E,0,4,53.08,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
139.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
140.0,W,0,2,45.91,4,L0(s)|L1(lst) / L0(s)|L1(s),2,bus_night_r5.0:[25 edges]; bus_night_r5.1:[25 edges]
